frame_number,Time,avg_u,avg_v
1194,39.796946892210855,-0.378,-1.11,22504
1195,39.83027766850249,-0.378,-1.111,22521
1196,39.863608444794124,-0.378,-1.112,22538
1197,39.89693922108576,-0.378,-1.114,22555
1198,39.930269997377394,-0.378,-1.115,22572
1199,39.96360077366902,-0.378,-1.116,22587
1200,39.99693154996066,-0.379,-1.117,22605
1201,40.03026232625229,-0.379,-1.119,22621
1202,40.063593102543926,-0.379,-1.12,22638
1203,40.09692387883556,-0.379,-1.121,22656
1204,40.130254655127196,-0.379,-1.122,22673
1205,40.16358543141883,-0.379,-1.124,22689
1206,40.19691620771046,-0.379,-1.125,22706
1207,40.23024698400209,-0.379,-1.126,22724
1208,40.26357776029373,-0.379,-1.128,22742
1209,40.29690853658536,-0.379,-1.129,22760
1210,40.330239312877,-0.38,-1.13,22778
1211,40.36357008916863,-0.38,-1.132,22795
1212,40.39690086546027,-0.38,-1.133,22813
1213,40.4302316417519,-0.38,-1.135,22831
1214,40.46356241804353,-0.38,-1.136,22849
1215,40.496893194335165,-0.38,-1.137,22867
1216,40.5302239706268,-0.38,-1.139,22885
1217,40.563554746918435,-0.38,-1.14,22904
1218,40.59688552321007,-0.381,-1.142,22923
1219,40.630216299501704,-0.381,-1.143,22941
1220,40.66354707579334,-0.381,-1.144,22959
1221,40.69687785208497,-0.381,-1.146,22976
1222,40.7302086283766,-0.381,-1.147,22994
1223,40.763539404668236,-0.381,-1.148,23012
1224,40.79687018095987,-0.381,-1.15,23028
1225,40.830200957251506,-0.381,-1.151,23043
1226,40.86353173354314,-0.381,-1.152,23059
1227,40.896862509834776,-0.381,-1.153,23076
1228,40.93019328612641,-0.382,-1.155,23094
1229,40.96352406241804,-0.382,-1.156,23113
1230,40.99685483870967,-0.382,-1.158,23133
1231,41.03018561500131,-0.382,-1.159,23152
1232,41.06351639129294,-0.382,-1.16,23168
1233,41.09684716758458,-0.382,-1.161,23181
1234,41.13017794387621,-0.382,-1.163,23202
1235,41.16350872016785,-0.382,-1.164,23220
1236,41.196839496459475,-0.382,-1.166,23241
1237,41.23017027275111,-0.383,-1.168,23262
1238,41.263501049042745,-0.383,-1.169,23283
1239,41.29683182533438,-0.383,-1.171,23304
1240,41.330162601626014,-0.383,-1.172,23325
1241,41.36349337791765,-0.383,-1.174,23345
1242,41.396824154209284,-0.383,-1.175,23364
1243,41.43015493050092,-0.383,-1.177,23382
1244,41.46348570679255,-0.383,-1.178,23401
1245,41.49681648308418,-0.383,-1.179,23420
1246,41.530147259375816,-0.383,-1.18,23439
1247,41.56347803566745,-0.383,-1.182,23458
1248,41.596808811959086,-0.383,-1.183,23477
1249,41.63013958825072,-0.383,-1.184,23495
1250,41.663470364542356,-0.383,-1.185,23513
1251,41.69680114083398,-0.383,-1.186,23531
1252,41.73013191712562,-0.383,-1.188,23548
1253,41.76346269341725,-0.383,-1.189,23564
1254,41.79679346970889,-0.383,-1.19,23579
1255,41.83012424600052,-0.383,-1.191,23595
1256,41.86345502229216,-0.383,-1.192,23611
1257,41.89678579858379,-0.383,-1.193,23629
1258,41.93011657487543,-0.383,-1.194,23646
1259,41.963447351167055,-0.383,-1.196,23663
1260,41.99677812745869,-0.383,-1.197,23680
1261,42.030108903750325,-0.383,-1.198,23696
1262,42.06343968004196,-0.383,-1.2,23711
1263,42.096770456333594,-0.383,-1.201,23725
1264,42.13010123262523,-0.383,-1.202,23740
1265,42.163432008916864,-0.383,-1.204,23757
1266,42.19676278520849,-0.383,-1.205,23775
1267,42.23009356150013,-0.383,-1.206,23792
1268,42.26342433779176,-0.383,-1.208,23809
1269,42.296755114083396,-0.383,-1.209,23825
1270,42.33008589037503,-0.384,-1.21,23841
1271,42.363416666666666,-0.384,-1.212,23858
1272,42.3967474429583,-0.384,-1.213,23875
1273,42.430078219249936,-0.384,-1.215,23891
1274,42.46340899554156,-0.384,-1.216,23906
1275,42.4967397718332,-0.383,-1.217,23922
1276,42.53007054812483,-0.383,-1.219,23938
1277,42.56340132441647,-0.383,-1.22,23955
1278,42.5967321007081,-0.383,-1.221,23971
1279,42.63006287699974,-0.383,-1.223,23988
1280,42.66339365329137,-0.383,-1.224,24005
1281,42.696724429583,-0.383,-1.225,24021
1282,42.730055205874635,-0.383,-1.226,24035
1283,42.76338598216627,-0.383,-1.228,24049
1284,42.796716758457904,-0.383,-1.229,24065
1285,42.83004753474954,-0.383,-1.23,24080
1286,42.863378311041174,-0.383,-1.232,24099
1287,42.89670908733281,-0.383,-1.233,24118
1288,42.930039863624444,-0.383,-1.235,24137
1289,42.96337063991607,-0.383,-1.236,24155
1290,42.996701416207706,-0.383,-1.238,24171
1291,43.03003219249934,-0.383,-1.239,24188
1292,43.063362968790976,-0.383,-1.24,24206
1293,43.09669374508261,-0.383,-1.242,24224
1294,43.130024521374246,-0.383,-1.243,24242
1295,43.16335529766588,-0.382,-1.244,24261
1296,43.19668607395751,-0.382,-1.246,24280
1297,43.23001685024914,-0.382,-1.247,24296
1298,43.26334762654078,-0.382,-1.248,24312
1299,43.29667840283241,-0.382,-1.249,24330
1300,43.33000917912405,-0.382,-1.251,24348
1301,43.36333995541568,-0.382,-1.252,24362
1302,43.39667073170732,-0.382,-1.253,24379
1303,43.43000150799895,-0.381,-1.254,24395
1304,43.46333228429058,-0.381,-1.255,24414
1305,43.496663060582215,-0.381,-1.257,24432
1306,43.52999383687385,-0.381,-1.258,24450
1307,43.563324613165484,-0.381,-1.259,24469
1308,43.59665538945712,-0.381,-1.261,24489
1309,43.629986165748754,-0.381,-1.262,24509
1310,43.66331694204039,-0.381,-1.264,24529
1311,43.69664771833202,-0.381,-1.265,24550
1312,43.72997849462365,-0.381,-1.267,24571
1313,43.763309270915286,-0.381,-1.268,24592
1314,43.79664004720692,-0.381,-1.27,24614
1315,43.829970823498556,-0.381,-1.271,24634
1316,43.86330159979019,-0.38,-1.272,24653
1317,43.896632376081826,-0.38,-1.274,24672
1318,43.92996315237345,-0.38,-1.275,24690
1319,43.96329392866509,-0.38,-1.276,24706
1320,43.99662470495672,-0.38,-1.277,24723
1321,44.02995548124836,-0.38,-1.278,24738
1322,44.06328625753999,-0.38,-1.28,24755
1323,44.09661703383163,-0.38,-1.281,24774
1324,44.12994781012326,-0.38,-1.282,24793
1325,44.1632785864149,-0.38,-1.284,24812
1326,44.196609362706525,-0.38,-1.285,24831
1327,44.22994013899816,-0.38,-1.287,24849
1328,44.263270915289795,-0.38,-1.288,24868
1329,44.29660169158143,-0.38,-1.29,24885
1330,44.329932467873064,-0.38,-1.291,24903
1331,44.3632632441647,-0.38,-1.292,24921
1332,44.396594020456334,-0.38,-1.293,24939
1333,44.42992479674796,-0.38,-1.295,24957
1334,44.463255573039596,-0.38,-1.296,24975
1335,44.49658634933123,-0.38,-1.297,24994
1336,44.529917125622866,-0.38,-1.299,25012
1337,44.5632479019145,-0.38,-1.3,25030
1338,44.596578678206136,-0.38,-1.301,25047
1339,44.62990945449777,-0.38,-1.303,25064
1340,44.663240230789405,-0.38,-1.304,25081
1341,44.69657100708103,-0.38,-1.305,25098
1342,44.72990178337267,-0.38,-1.306,25116
1343,44.7632325596643,-0.38,-1.307,25133
1344,44.79656333595594,-0.38,-1.309,25150
1345,44.82989411224757,-0.38,-1.31,25166
1346,44.86322488853921,-0.38,-1.311,25183
1347,44.89655566483084,-0.38,-1.312,25199
1348,44.92988644112247,-0.38,-1.313,25215
1349,44.963217217414105,-0.38,-1.314,25231
1350,44.99654799370574,-0.38,-1.315,25249
1351,45.029878769997374,-0.38,-1.316,25268
1352,45.06320954628901,-0.38,-1.317,25285
1353,45.096540322580644,-0.38,-1.318,25301
1354,45.12987109887228,-0.38,-1.319,25319
1355,45.163201875163914,-0.38,-1.32,25335
1356,45.19653265145554,-0.38,-1.321,25351
1357,45.229863427747176,-0.38,-1.322,25369
1358,45.26319420403881,-0.38,-1.323,25387
1359,45.296524980330446,-0.38,-1.325,25405
1360,45.32985575662208,-0.38,-1.326,25422
1361,45.363186532913716,-0.38,-1.327,25439
1362,45.39651730920535,-0.38,-1.328,25456
1363,45.42984808549698,-0.38,-1.329,25472
1364,45.46317886178861,-0.38,-1.33,25489
1365,45.49650963808025,-0.38,-1.331,25506
1366,45.52984041437188,-0.38,-1.332,25523
1367,45.56317119066352,-0.38,-1.333,25541
1368,45.59650196695515,-0.38,-1.334,25558
1369,45.62983274324679,-0.38,-1.335,25575
1370,45.66316351953842,-0.38,-1.336,25593
1371,45.69649429583005,-0.379,-1.337,25612
1372,45.729825072121685,-0.379,-1.338,25631
1373,45.76315584841332,-0.379,-1.339,25651
1374,45.796486624704954,-0.379,-1.34,25672
1375,45.82981740099659,-0.379,-1.342,25692
1376,45.863148177288224,-0.379,-1.343,25711
1377,45.89647895357986,-0.379,-1.343,25729
1378,45.92980972987149,-0.379,-1.344,25746
1379,45.96314050616312,-0.38,-1.345,25762
1380,45.996471282454756,-0.38,-1.346,25778
1381,46.02980205874639,-0.38,-1.347,25794
1382,46.063132835038026,-0.38,-1.348,25810
1383,46.09646361132966,-0.38,-1.348,25825
1384,46.129794387621295,-0.38,-1.349,25841
1385,46.16312516391293,-0.38,-1.35,25858
1386,46.19645594020456,-0.38,-1.351,25874
1387,46.22978671649619,-0.38,-1.351,25889
1388,46.26311749278783,-0.38,-1.352,25905
1389,46.29644826907946,-0.38,-1.353,25919
1390,46.3297790453711,-0.38,-1.354,25934
1391,46.36310982166273,-0.38,-1.354,25950
1392,46.39644059795437,-0.38,-1.355,25965
1393,46.429771374245995,-0.379,-1.356,25982
1394,46.46310215053763,-0.379,-1.357,25998
1395,46.496432926829264,-0.379,-1.357,26014
1396,46.5297637031209,-0.379,-1.358,26029
1397,46.563094479412534,-0.379,-1.359,26044
1398,46.59642525570417,-0.379,-1.359,26060
1399,46.629756031995804,-0.379,-1.36,26077
1400,46.66308680828744,-0.379,-1.361,26094
1401,46.696417584579066,-0.379,-1.362,26110
1402,46.7297483608707,-0.379,-1.362,26127
1403,46.763079137162336,-0.378,-1.363,26142
1404,46.79640991345397,-0.378,-1.364,26157
1405,46.829740689745606,-0.378,-1.364,26172
1406,46.86307146603724,-0.378,-1.365,26187
1407,46.896402242328875,-0.378,-1.366,26202
1408,46.9297330186205,-0.378,-1.366,26219
1409,46.96306379491214,-0.378,-1.367,26233
1410,46.99639457120377,-0.378,-1.368,26248
1411,47.02972534749541,-0.378,-1.368,26262
1412,47.06305612378704,-0.378,-1.369,26277
1413,47.09638690007868,-0.378,-1.37,26292
1414,47.12971767637031,-0.377,-1.37,26306
1415,47.16304845266195,-0.377,-1.371,26322
1416,47.196379228953575,-0.377,-1.372,26336
1417,47.22971000524521,-0.377,-1.372,26349
1418,47.263040781536844,-0.377,-1.373,26362
1419,47.29637155782848,-0.377,-1.373,26377
1420,47.329702334120114,-0.377,-1.374,26392
1421,47.36303311041175,-0.377,-1.375,26407
1422,47.396363886703384,-0.377,-1.376,26424
1423,47.42969466299501,-0.377,-1.376,26441
1424,47.463025439286646,-0.377,-1.377,26459
1425,47.49635621557828,-0.377,-1.378,26477
1426,47.529686991869916,-0.377,-1.379,26494
1427,47.56301776816155,-0.377,-1.38,26511
1428,47.596348544453186,-0.377,-1.38,26528
1429,47.62967932074482,-0.377,-1.381,26546
1430,47.66301009703645,-0.376,-1.382,26562
1431,47.69634087332808,-0.376,-1.383,26580
1432,47.72967164961972,-0.376,-1.383,26599
1433,47.76300242591135,-0.376,-1.384,26618
1434,47.79633320220299,-0.376,-1.385,26637
1435,47.82966397849462,-0.376,-1.386,26654
1436,47.86299475478626,-0.376,-1.387,26669
1437,47.89632553107789,-0.376,-1.387,26684
1438,47.92965630736952,-0.376,-1.388,26698
1439,47.962987083661154,-0.376,-1.389,26717
1440,47.99631785995279,-0.375,-1.389,26735
1441,48.029648636244424,-0.375,-1.39,26754
1442,48.06297941253606,-0.375,-1.391,26772
1443,48.096310188827694,-0.375,-1.392,26791
1444,48.12964096511933,-0.375,-1.392,26809
1445,48.162971741410956,-0.375,-1.393,26828
1446,48.19630251770259,-0.375,-1.394,26846
1447,48.229633293994226,-0.375,-1.395,26865
1448,48.26296407028586,-0.375,-1.395,26883
1449,48.296294846577496,-0.375,-1.396,26901
1450,48.32962562286913,-0.375,-1.397,26920
1451,48.362956399160765,-0.374,-1.398,26940
1452,48.3962871754524,-0.374,-1.398,26959
1453,48.42961795174403,-0.374,-1.399,26978
1454,48.46294872803566,-0.374,-1.4,26997
1455,48.4962795043273,-0.374,-1.401,27016
1456,48.52961028061893,-0.374,-1.401,27035
1457,48.56294105691057,-0.374,-1.402,27051
1458,48.5962718332022,-0.374,-1.403,27069
1459,48.62960260949384,-0.374,-1.403,27087
1460,48.662933385785465,-0.373,-1.404,27105
1461,48.6962641620771,-0.373,-1.405,27122
1462,48.729594938368734,-0.373,-1.405,27140
1463,48.76292571466037,-0.373,-1.406,27161
1464,48.796256490952004,-0.373,-1.407,27181
1465,48.82958726724364,-0.373,-1.407,27198
1466,48.862918043535274,-0.373,-1.408,27214
1467,48.89624881982691,-0.373,-1.408,27231
1468,48.929579596118536,-0.372,-1.409,27247
1469,48.96291037241017,-0.372,-1.41,27265
1470,48.996241148701806,-0.372,-1.41,27285
1471,49.02957192499344,-0.372,-1.411,27303
1472,49.062902701285076,-0.372,-1.412,27322
1473,49.09623347757671,-0.372,-1.412,27342
1474,49.129564253868345,-0.372,-1.413,27362
1475,49.16289503015997,-0.372,-1.414,27382
1476,49.19622580645161,-0.371,-1.414,27400
1477,49.22955658274324,-0.371,-1.415,27420
1478,49.26288735903488,-0.371,-1.415,27440
1479,49.29621813532651,-0.371,-1.416,27459
1480,49.32954891161815,-0.371,-1.417,27478
1481,49.36287968790978,-0.371,-1.417,27498
1482,49.39621046420142,-0.371,-1.418,27515
1483,49.429541240493045,-0.371,-1.418,27533
1484,49.46287201678468,-0.371,-1.418,27549
1485,49.496202793076314,-0.371,-1.419,27568
1486,49.52953356936795,-0.371,-1.42,27586
1487,49.562864345659584,-0.371,-1.42,27603
1488,49.59619512195122,-0.37,-1.421,27619
1489,49.62952589824285,-0.37,-1.421,27635
1490,49.66285667453448,-0.37,-1.422,27653
1491,49.696187450826116,-0.37,-1.422,27670
1492,49.72951822711775,-0.37,-1.423,27686
1493,49.762849003409386,-0.37,-1.423,27704
1494,49.79617977970102,-0.369,-1.424,27721
1495,49.829510555992655,-0.369,-1.424,27739
1496,49.86284133228429,-0.369,-1.425,27757
1497,49.896172108575925,-0.369,-1.425,27775
1498,49.92950288486755,-0.369,-1.426,27794
1499,49.96283366115919,-0.368,-1.426,27814
1500,49.99616443745082,-0.368,-1.427,27831
1501,50.02949521374246,-0.368,-1.428,27850
1502,50.06282599003409,-0.368,-1.428,27867
1503,50.09615676632573,-0.368,-1.428,27884
1504,50.12948754261736,-0.368,-1.429,27899
1505,50.16281831890899,-0.368,-1.429,27915
1506,50.196149095200624,-0.368,-1.43,27929
1507,50.22947987149226,-0.368,-1.43,27944
1508,50.262810647783894,-0.368,-1.431,27960
1509,50.29614142407553,-0.368,-1.431,27976
1510,50.329472200367164,-0.367,-1.432,27993
1511,50.3628029766588,-0.367,-1.432,28010
1512,50.39613375295043,-0.367,-1.432,28027
1513,50.42946452924206,-0.367,-1.433,28044
1514,50.462795305533696,-0.367,-1.433,28060
1515,50.49612608182533,-0.367,-1.434,28078
1516,50.529456858116966,-0.367,-1.434,28099
1517,50.5627876344086,-0.367,-1.434,28118
1518,50.596118410700235,-0.366,-1.435,28136
1519,50.62944918699187,-0.366,-1.435,28155
1520,50.6627799632835,-0.366,-1.436,28174
1521,50.69611073957513,-0.365,-1.436,28194
1522,50.72944151586677,-0.365,-1.437,28214
1523,50.7627722921584,-0.365,-1.437,28235
1524,50.79610306845004,-0.365,-1.438,28255
1525,50.82943384474167,-0.364,-1.438,28276
1526,50.86276462103331,-0.364,-1.439,28296
1527,50.89609539732494,-0.364,-1.439,28316
1528,50.92942617361657,-0.364,-1.44,28336
1529,50.962756949908204,-0.363,-1.44,28354
1530,50.99608772619984,-0.363,-1.44,28372
1531,51.029418502491474,-0.363,-1.441,28387
1532,51.06274927878311,-0.363,-1.441,28404
1533,51.096080055074744,-0.362,-1.441,28421
1534,51.12941083136638,-0.362,-1.442,28439
1535,51.162741607658006,-0.362,-1.442,28456
1536,51.19607238394964,-0.362,-1.443,28473
1537,51.229403160241276,-0.362,-1.443,28492
1538,51.26273393653291,-0.361,-1.444,28510
1539,51.296064712824545,-0.361,-1.444,28528
1540,51.32939548911618,-0.361,-1.444,28547
1541,51.362726265407815,-0.361,-1.445,28565
1542,51.39605704169944,-0.361,-1.445,28585
1543,51.42938781799108,-0.36,-1.446,28605
1544,51.46271859428271,-0.36,-1.446,28625
1545,51.49604937057435,-0.36,-1.446,28645
1546,51.52938014686598,-0.36,-1.447,28665
1547,51.56271092315762,-0.359,-1.447,28686
1548,51.59604169944925,-0.359,-1.447,28705
1549,51.62937247574089,-0.359,-1.448,28722
1550,51.662703252032514,-0.359,-1.448,28741
1551,51.69603402832415,-0.358,-1.449,28760
1552,51.729364804615784,-0.358,-1.449,28777
1553,51.76269558090742,-0.358,-1.449,28795
1554,51.796026357199054,-0.358,-1.449,28813
1555,51.82935713349069,-0.358,-1.45,28830
1556,51.86268790978232,-0.358,-1.45,28847
1557,51.89601868607395,-0.357,-1.45,28865
1558,51.929349462365586,-0.357,-1.451,28883
1559,51.96268023865722,-0.357,-1.451,28904
1560,51.996011014948856,-0.357,-1.451,28926
1561,52.02934179124049,-0.357,-1.452,28948
1562,52.062672567532125,-0.357,-1.452,28969
1563,52.09600334382376,-0.356,-1.452,28989
1564,52.129334120115395,-0.356,-1.452,29009
1565,52.16266489640702,-0.356,-1.453,29031
1566,52.19599567269866,-0.356,-1.453,29050
1567,52.22932644899029,-0.356,-1.453,29070
1568,52.26265722528193,-0.356,-1.454,29090
1569,52.29598800157356,-0.356,-1.454,29111
1570,52.3293187778652,-0.355,-1.454,29133
1571,52.36264955415683,-0.355,-1.454,29153
1572,52.39598033044846,-0.355,-1.455,29173
1573,52.429311106740094,-0.355,-1.455,29191
1574,52.46264188303173,-0.354,-1.455,29207
1575,52.495972659323364,-0.354,-1.455,29226
1576,52.529303435615,-0.354,-1.455,29243
1577,52.562634211906634,-0.354,-1.456,29261
1578,52.59596498819827,-0.354,-1.456,29279
1579,52.6292957644899,-0.354,-1.456,29295
1580,52.66262654078153,-0.353,-1.456,29312
1581,52.695957317073166,-0.353,-1.456,29327
1582,52.7292880933648,-0.353,-1.456,29343
1583,52.762618869656436,-0.353,-1.456,29357
1584,52.79594964594807,-0.353,-1.456,29372
1585,52.829280422239705,-0.353,-1.457,29387
1586,52.86261119853134,-0.352,-1.457,29403
1587,52.89594197482297,-0.352,-1.457,29422
1588,52.9292727511146,-0.352,-1.457,29444
1589,52.96260352740624,-0.351,-1.457,29464
1590,52.99593430369787,-0.351,-1.457,29482
1591,53.02926507998951,-0.351,-1.457,29500
1592,53.06259585628114,-0.35,-1.456,29518
1593,53.09592663257278,-0.35,-1.456,29536
1594,53.12925740886441,-0.35,-1.456,29554
1595,53.16258818515604,-0.349,-1.456,29572
1596,53.195918961447674,-0.349,-1.456,29590
1597,53.22924973773931,-0.349,-1.456,29608
1598,53.262580514030944,-0.348,-1.456,29625
1599,53.29591129032258,-0.348,-1.456,29644
1600,53.32924206661421,-0.348,-1.456,29664
1601,53.36257284290585,-0.347,-1.456,29683
1602,53.395903619197476,-0.347,-1.456,29702
1603,53.42923439548911,-0.347,-1.456,29720
1604,53.462565171780746,-0.346,-1.456,29737
1605,53.49589594807238,-0.346,-1.456,29756
1606,53.529226724364015,-0.346,-1.456,29775
1607,53.56255750065565,-0.346,-1.456,29794
1608,53.595888276947285,-0.345,-1.456,29813
1609,53.62921905323892,-0.345,-1.456,29832
1610,53.66254982953055,-0.345,-1.456,29852
1611,53.69588060582218,-0.344,-1.456,29872
1612,53.72921138211382,-0.344,-1.456,29893
1613,53.76254215840545,-0.343,-1.456,29914
1614,53.79587293469709,-0.343,-1.456,29933
1615,53.82920371098872,-0.343,-1.455,29953
1616,53.86253448728036,-0.342,-1.455,29973
1617,53.895865263571984,-0.342,-1.455,29994
1618,53.92919603986362,-0.342,-1.455,30012
1619,53.962526816155254,-0.341,-1.455,30033
1620,53.99585759244689,-0.341,-1.455,30051
1621,54.029188368738524,-0.34,-1.454,30073
1622,54.06251914503016,-0.34,-1.454,30095
1623,54.09584992132179,-0.339,-1.454,30117
1624,54.12918069761343,-0.339,-1.454,30138
1625,54.162511473905056,-0.339,-1.454,30156
1626,54.19584225019669,-0.338,-1.453,30175
1627,54.229173026488326,-0.338,-1.453,30197
1628,54.26250380277996,-0.337,-1.453,30215
1629,54.295834579071595,-0.337,-1.453,30238
1630,54.32916535536323,-0.336,-1.453,30259
1631,54.362496131654865,-0.336,-1.452,30280
1632,54.39582690794649,-0.335,-1.452,30300
1633,54.42915768423813,-0.335,-1.452,30320
1634,54.46248846052976,-0.334,-1.452,30339
1635,54.4958192368214,-0.334,-1.451,30356
1636,54.52915001311303,-0.334,-1.451,30374
1637,54.56248078940467,-0.333,-1.451,30390
1638,54.5958115656963,-0.333,-1.451,30407
1639,54.62914234198794,-0.333,-1.45,30423
1640,54.662473118279564,-0.332,-1.45,30443
1641,54.6958038945712,-0.332,-1.45,30463
1642,54.729134670862834,-0.331,-1.45,30479
1643,54.76246544715447,-0.331,-1.449,30494
1644,54.795796223446104,-0.331,-1.449,30509
1645,54.82912699973774,-0.331,-1.449,30525
1646,54.86245777602937,-0.33,-1.449,30543
1647,54.895788552321,-0.33,-1.448,30562
1648,54.929119328612636,-0.329,-1.448,30580
1649,54.96245010490427,-0.329,-1.448,30601
1650,54.995780881195905,-0.328,-1.448,30622
1651,55.02911165748754,-0.328,-1.447,30642
1652,55.062442433779175,-0.327,-1.447,30662
1653,55.09577321007081,-0.327,-1.447,30683
1654,55.12910398636244,-0.326,-1.447,30704
1655,55.16243476265407,-0.326,-1.446,30723
1656,55.19576553894571,-0.325,-1.446,30745
1657,55.22909631523734,-0.325,-1.446,30766
1658,55.26242709152898,-0.325,-1.445,30786
1659,55.29575786782061,-0.324,-1.445,30806
1660,55.32908864411225,-0.324,-1.445,30825
1661,55.36241942040388,-0.323,-1.445,30842
1662,55.39575019669551,-0.323,-1.444,30859
1663,55.429080972987144,-0.323,-1.444,30875
1664,55.46241174927878,-0.322,-1.444,30891
1665,55.495742525570414,-0.322,-1.444,30908
1666,55.52907330186205,-0.321,-1.443,30925
1667,55.56240407815368,-0.321,-1.443,30943
1668,55.59573485444532,-0.321,-1.443,30961
1669,55.629065630736946,-0.32,-1.443,30980
1670,55.66239640702858,-0.32,-1.443,30996
1671,55.695727183320216,-0.319,-1.442,31013
1672,55.72905795961185,-0.319,-1.442,31033
1673,55.762388735903485,-0.319,-1.442,31052
1674,55.79571951219512,-0.318,-1.442,31070
1675,55.829050288486755,-0.318,-1.441,31088
1676,55.86238106477839,-0.317,-1.441,31108
1677,55.89571184107002,-0.317,-1.441,31126
1678,55.92904261736165,-0.316,-1.44,31144
1679,55.96237339365329,-0.316,-1.44,31161
1680,55.99570416994492,-0.315,-1.44,31178
1681,56.02903494623656,-0.315,-1.439,31194
1682,56.06236572252819,-0.314,-1.439,31212
1683,56.09569649881983,-0.314,-1.439,31230
1684,56.129027275111454,-0.314,-1.438,31249
1685,56.16235805140309,-0.313,-1.438,31267
1686,56.195688827694724,-0.313,-1.438,31285
1687,56.22901960398636,-0.312,-1.437,31302
1688,56.262350380277994,-0.312,-1.437,31318
1689,56.29568115656963,-0.311,-1.437,31337
1690,56.32901193286126,-0.311,-1.436,31356
1691,56.3623427091529,-0.31,-1.436,31375
1692,56.395673485444526,-0.31,-1.435,31394
1693,56.42900426173616,-0.309,-1.435,31413
1694,56.462335038027796,-0.309,-1.435,31431
1695,56.49566581431943,-0.309,-1.434,31450
1696,56.528996590611065,-0.308,-1.434,31469
1697,56.5623273669027,-0.308,-1.433,31488
1698,56.595658143194335,-0.307,-1.433,31507
1699,56.62898891948596,-0.307,-1.433,31524
1700,56.6623196957776,-0.306,-1.432,31541
1701,56.69565047206923,-0.306,-1.432,31556
1702,56.72898124836087,-0.306,-1.432,31572
1703,56.7623120246525,-0.305,-1.432,31589
1704,56.79564280094414,-0.305,-1.431,31607
1705,56.82897357723577,-0.305,-1.431,31626
1706,56.862304353527406,-0.304,-1.431,31643
1707,56.895635129819034,-0.304,-1.43,31660
1708,56.92896590611067,-0.303,-1.43,31678
1709,56.962296682402304,-0.303,-1.429,31698
1710,56.99562745869394,-0.302,-1.429,31719
1711,57.02895823498557,-0.302,-1.428,31741
1712,57.06228901127721,-0.301,-1.428,31762
1713,57.09561978756884,-0.301,-1.427,31781
1714,57.12895056386047,-0.3,-1.427,31801
1715,57.162281340152106,-0.3,-1.426,31822
1716,57.19561211644374,-0.299,-1.426,31843
1717,57.228942892735375,-0.299,-1.425,31864
1718,57.26227366902701,-0.298,-1.425,31886
1719,57.295604445318645,-0.298,-1.424,31908
1720,57.32893522161028,-0.297,-1.424,31929
1721,57.362265997901915,-0.297,-1.423,31947
1722,57.39559677419354,-0.296,-1.423,31967
1723,57.42892755048518,-0.295,-1.422,31988
1724,57.46225832677681,-0.295,-1.422,32007
1725,57.49558910306845,-0.294,-1.421,32027
1726,57.52891987936008,-0.294,-1.421,32047
1727,57.56225065565172,-0.293,-1.42,32068
1728,57.59558143194335,-0.293,-1.42,32089
1729,57.62891220823498,-0.292,-1.419,32110
1730,57.662242984526614,-0.292,-1.419,32130
1731,57.69557376081825,-0.291,-1.418,32151
1732,57.728904537109884,-0.291,-1.418,32172
1733,57.76223531340152,-0.29,-1.417,32191
1734,57.79556608969315,-0.29,-1.417,32209
1735,57.82889686598479,-0.289,-1.417,32228
1736,57.86222764227642,-0.289,-1.416,32248
1737,57.89555841856805,-0.288,-1.416,32266
1738,57.928889194859686,-0.288,-1.415,32286
1739,57.96221997115132,-0.287,-1.415,32307
1740,57.995550747442955,-0.287,-1.415,32326
1741,58.02888152373459,-0.286,-1.414,32346
1742,58.062212300026225,-0.286,-1.414,32366
1743,58.09554307631786,-0.285,-1.413,32387
1744,58.12887385260949,-0.285,-1.413,32408
1745,58.16220462890112,-0.284,-1.412,32427
1746,58.19553540519276,-0.284,-1.412,32444
1747,58.22886618148439,-0.284,-1.412,32461
1748,58.26219695777603,-0.283,-1.411,32480
1749,58.29552773406766,-0.283,-1.411,32500
1750,58.3288585103593,-0.282,-1.411,32520
1751,58.36218928665093,-0.282,-1.41,32539
1752,58.39552006294256,-0.281,-1.41,32556
1753,58.428850839234194,-0.281,-1.41,32575
1754,58.46218161552583,-0.281,-1.409,32593
1755,58.49551239181746,-0.28,-1.409,32611
1756,58.5288431681091,-0.28,-1.409,32629
1757,58.56217394440073,-0.279,-1.409,32646
1758,58.59550472069237,-0.279,-1.408,32665
1759,58.628835496983996,-0.279,-1.408,32683
1760,58.66216627327563,-0.278,-1.408,32699
1761,58.695497049567265,-0.278,-1.407,32718
1762,58.7288278258589,-0.277,-1.407,32735
1763,58.762158602150535,-0.277,-1.407,32753
1764,58.79548937844217,-0.276,-1.406,32771
1765,58.828820154733805,-0.276,-1.406,32790
1766,58.86215093102543,-0.276,-1.406,32812
1767,58.89548170731707,-0.275,-1.406,32834
1768,58.9288124836087,-0.275,-1.405,32856
1769,58.96214325990034,-0.275,-1.405,32875
1770,58.99547403619197,-0.274,-1.405,32894
1771,59.02880481248361,-0.274,-1.405,32912
1772,59.06213558877524,-0.274,-1.404,32930
1773,59.095466365066876,-0.273,-1.404,32949
1774,59.128797141358504,-0.273,-1.404,32967
1775,59.16212791765014,-0.273,-1.403,32985
